지역ID,교육청,구군,학교수_합계,학생수_합계_계,학생수_합계_여자,학급수_합계_계,교원수_합계_계,교실수_계,일반교실수,교과교실수,특별교실수,학교용지_합계,교지면적_계,체육장,교사면적_총계,교수학습공간,지원공간,관리행정공간,보건위생공간,공유면적,냉난방면적_총계,난방_계,냉방,비난방,일반전기_kWh,심야전기_kWh,전기_총사용량_kWh,상수도_톤,가스_m3,유류_L,탄류_kg,신재생에너지_kWh,학생1인당_전기사용량,학생1인당_수도사용량,학생1인당_가스사용량,학급당학생수,교원1인당학생수,학생1인당_교원수,학생1인당_학교용지,학생1인당_교지면적,학생1인당_교사면적,학생1인당_냉난방면적,면적당_전기사용량,냉난방면적당_전기사용량,교수학습공간비율,관리행정공간비율,공유면적비율,냉방면적비율,비난방면적비율,학생1인당_전기사용량_점수,면적당_전기사용량_점수,냉난방면적당_전기사용량_점수,학생1인당_교사면적_점수,학생1인당_학교용지_점수,학생1인당_냉난방면적_점수,교원1인당학생수_점수,학급당학생수_점수,에너지_비효율점수,공간_과잉점수,운영_구조점수,종합_비효율점수,교육자원_효율점수,비효율_위험등급,주요_비효율유형,AI_추천개선방향
충청남도교육청_서천군,충청남도교육청,서천군,7,1159,644,67,202,147,78,6,55,210756,198181,70075,55259,11857,13476,4112,2359,7084,55259,40751,40702,11400,3278002,54225,3332227,62536,40659,14595,,50526,2875.088007,53.95685936,35.0811044,17.29850746,5.737623762,0.1742881795,181.8429681,170.9930975,47.67817084,47.67817084,60.30197796,60.30197796,0.214571382,0.07441321776,0.1281963119,0.7365677989,0.206301236,50.73209653,67.15205839,67.15205839,34.60630015,13.09010723,34.60630015,63.89680912,42.97599074,61.67873777,27.43423584,53.43639993,46.74458632,53.25541368,보통,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청남도교육청_아산시,충청남도교육청,아산시,12,11179,5603,384,898,593,362,108,112,314167,303501,84333,215409,43237,56573,11869,18083,61085,215409,127108,163364,45601,12028894,142169,12171063,170818,675816,939,,364881,1088.743448,15.28025763,60.45406566,29.11197917,12.44877506,0.08032918866,28.10331872,27.14920834,19.26907595,19.26907595,56.50210994,56.50210994,0.2007204899,0.05509983334,0.2835768236,0.7583898537,0.2116949617,10.29789206,56.75798467,56.75798467,4.875889899,0.7192965999,4.875889899,56.48780096,81.25555993,41.27128713,3.490358799,68.87168045,30.2989748,69.7010252,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청남도교육청_예산군,충청남도교육청,예산군,7,2293,1102,113,270,236,134,16,79,314399,220633,61152,82901,18718,21996,5158,3915,18269,82901,64859,63574,10199,3997914,8781,4006695,85923,52484,11579,,124032,1747.359355,37.47187091,22.88879198,20.2920354,8.492592593,0.1177496729,137.1125164,96.2202355,36.15394679,36.15394679,48.33108165,48.33108165,0.225787385,0.06221879109,0.2203712862,0.7668665034,0.1230262602,25.20577202,34.40713723,34.40713723,22.54608106,9.490827862,22.54608106,14.03289603,10.84311466,31.34001549,18.19432999,12.43800535,23.24643977,76.75356023,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청남도교육청_천안시,충청남도교육청,천안시,22,19884,9490,706,1624,1121,719,74,300,1046608,750135,209664,373646,94968,95593,26554,19556,79507,373646,213704,277716,98369,17753430,34612,17788042,292247,735847,19123,,361049,894.5907262,14.69759606,37.00699055,28.16430595,12.24384236,0.0816737075,52.63568698,37.72555824,18.79128948,18.79128948,47.60667048,47.60667048,0.2541657076,0.07106726688,0.2127869695,0.7432596629,0.263267906,5.903213106,32.42559918,32.42559918,4.375881443,2.693317507,4.375881443,52.77859533,71.0831257,23.58480382,3.815026797,61.93086051,21.42880152,78.57119848,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청남도교육청_청양군,충청남도교육청,청양군,2,568,258,33,80,55,33,2,18,107554,73339,25694,21687,4355,4956,1730,1165,5584,21687,6252,13425,7596,1308290,,1308290,15636,3570,4342,,69223,2303.327465,27.52816901,6.285211268,17.21212121,7.1,0.1408450704,189.3556338,129.1179577,38.18133803,38.18133803,60.32600175,60.32600175,0.2008115461,0.07977129156,0.2574814405,0.6190344446,0.3502559137,37.79020212,67.21777254,67.21777254,24.66776685,13.69462119,24.66776685,39.23830498,43.90327077,57.4085824,21.01005163,41.57078787,40.47350091,59.52649909,보통,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청남도교육청_태안군,충청남도교육청,태안군,4,1029,604,58,143,104,57,21,19,203626,129712,35050,38735,7849,11305,3219,1702,8216,38735,18409,21356,11395,1793447,34720,1828167,22932,20427,8238,,,1776.644315,22.28571429,19.85131195,17.74137931,7.195804196,0.1389698737,197.8872692,126.0563654,37.64334305,37.64334305,47.19677294,47.19677294,0.2026332774,0.0831031367,0.2121079127,0.551336001,0.2941783916,25.86864193,31.30437464,31.30437464,24.10474957,14.38112754,24.10474957,37.5042846,38.22215296,29.49246374,20.86354223,37.86321878,27.29650839,72.70349161,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청남도교육청_홍성군,충청남도교육청,홍성군,8,2521,1283,121,298,261,156,35,62,266496,254903,91827,92421,20613,21521,5664,4490,27999,92421,46492,57742,28867,4223350,102508,4325858,67632,97344,38,,129600,1715.929393,26.82744942,38.61324871,20.83471074,8.459731544,0.1182070607,105.7104324,101.1118604,36.6604522,36.6604522,46.80600729,46.80600729,0.2230337261,0.06128477294,0.3029506281,0.6247714264,0.312342433,24.49434964,30.23548305,30.23548305,23.07614418,6.964028589,23.07614418,14.62766882,5.017974558,28.32177191,17.70543898,9.822821687,21.30039621,78.69960379,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청북도교육청_괴산군,충청북도교육청,괴산군,1,402,213,20,46,47,20,3,5,35710,35710,24031,10929,3357,2628,631,588,2786,10929,8082,8082,2847,721204,51,721255,22701,2526,86,,,1794.166667,56.47014925,6.28358209,20.1,8.739130435,0.1144278607,88.83084577,88.83084577,27.18656716,27.18656716,65.99460152,65.99460152,0.3071644249,0.05773629792,0.2549181078,0.7395004117,0.2604995883,26.26526326,82.72353315,82.72353315,13.16162596,5.605796212,13.16162596,9.570652609,12.9044449,63.90410985,10.64301605,11.23754875,34.69968817,65.30031183,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청북도교육청_단양군,충청북도교육청,단양군,2,509,253,26,62,52,25,6,19,50933,50933,25142,22875,4569,4755,1212,1245,5099,22875,5701,16601,221,1127675,220082,1347757,20712,3907,6974,,72282,2647.852652,40.69155206,7.675834971,19.57692308,8.209677419,0.1218074656,100.064833,100.064833,44.9410609,44.9410609,58.9183388,58.9183388,0.1997377049,0.05298360656,0.2229071038,0.725726776,0.009661202186,45.58858671,63.36728288,63.36728288,31.74188643,6.509749937,31.74188643,19.15355564,18.51921326,57.44105082,23.33117426,18.83638445,38.00640024,61.99359976,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청북도교육청_보은군,충청북도교육청,보은군,3,575,257,34,90,71,33,20,14,365223,131887,52051,35111,6560,8449,2718,1601,4861,35111,21538,27881,11910,2277850,222513,2500363,25570,14562,,,93632,4348.457391,44.46956522,25.32521739,16.91176471,6.388888889,0.1565217391,635.1704348,229.3686957,61.0626087,61.0626087,71.21309561,71.21309561,0.1868360343,0.07741163738,0.1384466407,0.7940816268,0.3392099342,84.08205617,96.9980848,96.9980848,48.61325214,49.56754338,48.61325214,52.1091521,47.12733235,92.69274192,48.93134922,49.61824222,68.72700989,31.27299011,높음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청북도교육청_영동군,충청북도교육청,영동군,5,824,397,48,118,121,53,25,27,1097175,104196,40093,39665,9927,11448,2433,2119,7968,39665,19685,25169,14165,1793464,338379,2131843,22342,13190,350,,22720,2587.188107,27.11407767,16.00728155,17.16666667,6.983050847,0.1432038835,1331.523058,126.4514563,48.13713592,48.13713592,53.74619942,53.74619942,0.2502710198,0.06133871171,0.20088239,0.6345392664,0.3571158452,44.21543469,49.21952887,49.21952887,35.08661183,100,35.08661183,41.35504122,44.39118513,47.55149748,56.72440789,42.87311318,50.518904,49.481096,보통,공간 과잉형,"학생 수 대비 시설 면적이 큰 편이므로 유휴 공간을 방과후 교실, 지역 학습공간, 공유시설 등으로 전환하는 방안이 필요함."
충청북도교육청_옥천군,충청북도교육청,옥천군,3,931,467,43,111,85,47,10,21,95397,90100,41875,26612,6615,7893,2002,1669,3715,26612,14254,14640,9162,1177470,83399,1260869,18778,12978,,,97534,1354.316864,20.16970999,13.93984962,21.65116279,8.387387387,0.119226638,102.4672395,96.77765843,28.58431794,28.58431794,47.37971592,47.37971592,0.2485720727,0.0752292199,0.1395986773,0.5501277619,0.3442807756,16.30919024,31.80479275,31.80479275,14.62438653,6.703061918,14.62438653,15.93707119,1.170291585,26.63959191,11.983945,8.553681387,18.06444657,81.93555343,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청북도교육청_음성군,충청북도교육청,음성군,5,2056,943,102,218,227,116,15,77,165671,139901,34857,70262,14286,14064,4847,4201,15611,70262,50695,54085,15401,4004229,198377,4202606,52567,107775,2456,,375657,2044.069066,25.567607,52.41974708,20.15686275,9.431192661,0.1060311284,80.57928016,68.04523346,34.17412451,34.17412451,59.81335573,59.81335573,0.203324699,0.06898465743,0.2221826877,0.7697617489,0.2191938744,31.9218454,65.8154921,65.8154921,20.47417666,4.941825948,20.47417666,1.870679842,12.2940736,54.51760987,15.29672642,7.08237672,31.71397152,68.28602848,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청북도교육청_제천시,충청북도교육청,제천시,7,2866,1354,128,291,296,142,45,72,514098,291166,100346,82854,24044,21881,5255,4174,18826,82854,63962,61447,13911,3758201,402243,4160444,42790,47118,13708,,92163,1451.655269,14.93021633,16.44033496,22.390625,9.848797251,0.1015352408,179.3782275,101.5931612,28.90928123,28.90928123,50.21415985,50.21415985,0.2901972144,0.06342481956,0.2272189635,0.7416298549,0.1678977478,18.51246114,39.55806708,39.55806708,14.96446396,12.89177948,14.96446396,9.429167898,9.107764709,32.5428651,14.27356913,9.268466303,21.74398689,78.25601311,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청북도교육청_증평군,충청북도교육청,증평군,3,810,354,44,110,116,53,1,16,83030,83030,21627,30817,11235,7000,1770,1530,7559,30817,19011,18184,11806,1172197,23115,1195312,13732,8660,,,23053,1475.693827,16.95308642,10.69135802,18.40909091,7.363636364,0.1358024691,102.5061728,102.5061728,38.04567901,38.04567901,38.78742253,38.78742253,0.3645715027,0.05743583087,0.2452866924,0.5900639258,0.3831002369,19.05657788,8.301626197,8.301626197,24.52579829,6.706194725,24.52579829,34.46658467,31.05485921,11.88661009,18.58593044,32.76072194,17.69745501,82.30254499,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청북도교육청_진천군,충청북도교육청,진천군,6,2392,1074,114,273,181,108,10,45,581465,322166,72984,99363,19634,24063,7215,5859,26579,99363,45997,60983,33600,4966949,,4966949,82279,160211,624,,770532,2076.483696,34.39757525,66.97784281,20.98245614,8.761904762,0.1141304348,243.0873746,134.6847826,41.53971572,41.53971572,49.98791301,49.98791301,0.1975987037,0.07261254189,0.2674939364,0.6137395207,0.3381540412,32.6555559,38.93919654,38.93919654,28.18234368,18.01819805,28.18234368,9.158445743,3.432058335,36.84464966,24.79429513,6.295252039,27.44209821,72.55790179,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청북도교육청_청주시,충청북도교육청,청주시,37,23919,11418,964,2141,1697,973,178,454,1413119,1166630,366597,512289,127961,137749,32647,25329,127726,512289,268519,371153,112686,23945889,1099022,25044911,368748,702340,60147,,1535319,1047.071826,15.41653079,29.3632677,24.81224066,11.1718823,0.08951043104,59.07935114,48.77419625,21.4176596,21.4176596,48.88824667,48.88824667,0.2497828374,0.06372770058,0.249324112,0.7244992573,0.2199656834,9.354648007,35.93119393,35.93119393,7.124404812,3.211813219,7.124404812,33.37651608,35.10166812,27.07234529,5.820207614,34.2390921,19.64650224,80.35349776,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청북도교육청_충주시,충청북도교육청,충주시,11,5213,2571,240,525,420,224,71,103,496145,485501,118482,131628,32435,39888,10001,8116,28086,131628,85296,95581,32561,6713498,60457,6773955,74914,158908,4792,,215282,1299.435066,14.37061193,30.48302321,21.72083333,9.92952381,0.1007097641,95.17456359,93.13274506,25.24995204,25.24995204,51.46287264,51.46287264,0.2464141368,0.07597927493,0.2133740542,0.7261448932,0.2473713799,15.06693168,42.97376803,42.97376803,11.1349383,6.116249645,11.1349383,10.89028864,1.918143271,33.67148925,9.462042083,6.404215956,19.89761939,80.10238061,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
